Order_ID,Order_Date,Customer_ID,Customer_Name,Segment,City,State,Region,Category,Sub_Category,Product_Name,Quantity,Unit_Price,Discount,Revenue,Profit,Payment_Mode,Ship_Mode
ORD-10173,2023-02-14,CUST-1033,Zara Gupta,Home Office,Bangalore,Karnataka,South,Electronics,Chargers & Cables,Amazon Basics USB-C Cable,1,482.32,0.05,458.2,150.55,UPI,Standard
ORD-12145,2023-02-14,CUST-1188,Ananya Reddy,Corporate,Chennai,Tamil Nadu,South,Food & Beverages,Health Supplements,HealthKart Multivitamin,3,553.37,0.23,1278.28,233.54,Credit Card,Economy
ORD-11561,2023-02-15,CUST-1541,Tanvi Chopra,Corporate,Jaipur,Rajasthan,North,Electronics,Tablets,Apple iPad 10th Gen,1,54144.07,0.08,49812.54,2968.4,Debit Card,Same Day
ORD-11120,2023-02-15,CUST-1086,Sanjay Patel,Consumer,Ahmedabad,Gujarat,West,Office Supplies,Ink & Toner,HP 802 Black Cartridge,1,784.5,0.2,627.6,118.13,UPI,Standard
ORD-10101,2023-02-16,CUST-1365,Chirag Singh,Home Office,Coimbatore,Tamil Nadu,South,Electronics,Laptops,Lenovo IdeaPad Slim 3,2,32022.28,0.15,54437.88,3789.2,Debit Card,Standard
ORD-11752,2023-02-17,CUST-1007,Sneha Patil,Consumer,Chennai,Tamil Nadu,South,Electronics,Laptops,Acer Aspire 5,5,53233.17,0.05,252857.56,32359.99,UPI,Standard
ORD-11100,2023-02-17,CUST-1207,Yash Tiwari,Corporate,Gurugram,Haryana,North,Food & Beverages,Dry Fruits & Nuts,Amazon Basics Mixed Nuts,5,400.4,0.03,1941.94,348.71,Credit Card,Express
ORD-12214,2023-02-17,CUST-1507,Aditya Kulkarni,Consumer,Ahmedabad,Gujarat,West,Furniture,Dining Tables,Godrej Interio Neo,1,49999.0,0.2,39999.2,1889.19,Cash,Standard
ORD-12097,2023-02-18,CUST-1358,Kavya Patil,Consumer,Kochi,Kerala,South,Electronics,Smartwatches,Noise ColorFit Pro 4,5,20060.75,0.25,75227.81,14756.83,Debit Card,Express
ORD-10007,2023-02-18,CUST-1260,Dev Iyer,Corporate,Mumbai,Maharashtra,West,Office Supplies,Paper & Notebooks,Luxor Exercise Book,1,197.95,0.28,142.52,69.67,Cash,Standard
ORD-11184,2023-02-19,CUST-1035,Zara Joshi,Consumer,Delhi,Delhi,North,Office Supplies,Pens & Stationery,Pilot V5 Hi-Tecpoint,3,294.86,0.2,707.66,354.63,UPI,Standard
ORD-11109,2023-02-19,CUST-1229,Dev Verma,Consumer,Mumbai,Maharashtra,West,Office Supplies,Paper & Notebooks,Sundaram A4 Ruled,1,375.27,0.1,337.74,107.78,UPI,Express
ORD-10943,2023-02-19,CUST-1424,Rohit Agarwal,Corporate,Gurugram,Haryana,North,Electronics,Tablets,Apple iPad 10th Gen,3,20370.84,0.08,56223.52,5692.07,Debit Card,Same Day
ORD-11758,2023-02-20,CUST-1173,Zara Verma,Consumer,Mumbai,Maharashtra,West,Office Supplies,Printers,Epson L3250,5,6930.73,0.0,34653.65,1801.96,Cash,Express
ORD-11706,2023-02-20,CUST-1260,Dev Iyer,Corporate,Mumbai,Maharashtra,West,Food & Beverages,Tea & Coffee,Nescafe Classic 200g,2,247.92,0.33,332.21,43.7,Credit Card,Standard
ORD-11027,2023-02-20,CUST-1300,Vikram Kumar,Corporate,Bangalore,Karnataka,South,Furniture,Bookshelves,DeckUp Meritus,1,3600.77,0.03,3492.75,548.34,Credit Card,Express
ORD-10273,2023-02-20,CUST-1379,Ishaan Joshi,Consumer,Surat,Gujarat,West,Clothing,T-Shirts,Dennis Lingo Slim Fit,4,371.46,0.05,1411.55,499.37,Credit Card,Economy
ORD-10703,2023-02-20,CUST-1356,Manish Kumar,Consumer,Lucknow,Uttar Pradesh,North,Office Supplies,Pens & Stationery,Reynolds Trimax Gel,3,70.73,0.1,190.97,78.19,UPI,Standard
ORD-10794,2023-02-21,CUST-1155,Zara Rao,Home Office,Chennai,Tamil Nadu,South,Furniture,Desks,Featherlite Amaze,1,29247.42,0.0,29247.42,5551.8,Debit Card,Express
ORD-11372,2023-02-21,CUST-1395,Kriti Joshi,Consumer,Jaipur,Rajasthan,North,Office Supplies,Ink & Toner,Brother BT-D60BK,2,2136.02,0.0,4272.04,825.24,Cash,Standard
ORD-12042,2023-02-21,CUST-1571,Priya Reddy,Consumer,Bangalore,Karnataka,South,Furniture,Office Chairs,Nilkamal Leatherite,3,6694.43,0.0,20083.29,4362.03,Cash,Economy
ORD-12098,2023-02-21,CUST-1097,Rajesh Malhotra,Consumer,Hyderabad,Telangana,South,Electronics,Smartwatches,boAt Storm Call,3,8178.74,0.15,20855.79,3889.42,Cash,Standard
ORD-11269,2023-02-21,CUST-1592,Aditi Saxena,Corporate,Mumbai,Maharashtra,West,Clothing,Jeans,Lee Cooper Skinny,1,1245.23,0.23,958.83,278.6,Credit Card,Standard
ORD-12394,2023-02-21,CUST-1367,Varun Joshi,Consumer,Surat,Gujarat,West,Food & Beverages,Health Supplements,HealthKart Multivitamin,2,682.02,0.05,1295.84,350.34,Credit Card,Standard
ORD-11363,2023-02-21,CUST-1518,Sneha Shah,Consumer,Ranchi,Jharkhand,East,Food & Beverages,Dry Fruits & Nuts,Nutraj Cashews 250g,5,1805.38,0.1,8124.21,1406.88,UPI,Standard
ORD-11640,2023-02-21,CUST-1445,Tushar Kulkarni,Consumer,Bangalore,Karnataka,South,Electronics,Headphones,Noise Buds VS104,1,7898.3,0.25,5923.72,853.47,Credit Card,Standard
ORD-10410,2023-02-22,CUST-1003,Amit Tiwari,Consumer,Lucknow,Uttar Pradesh,North,Food & Beverages,Health Supplements,Dabur Chyawanprash 1kg,4,1531.52,0.0,6126.08,1596.5,Debit Card,Express
ORD-11961,2023-02-22,CUST-1239,Bhavya Patel,Corporate,Hyderabad,Telangana,South,Furniture,Office Chairs,Nilkamal Leatherite,3,20783.41,0.03,60479.72,10880.86,Cash,Express
ORD-10475,2023-02-22,CUST-1502,Neha Patel,Consumer,Chennai,Tamil Nadu,South,Electronics,Chargers & Cables,Belkin BoostCharge,1,553.95,0.25,415.46,100.53,Net Banking,Standard
ORD-11750,2023-02-22,CUST-1199,Uma Deshmukh,Consumer,Bangalore,Karnataka,South,Food & Beverages,Snacks & Chips,Lay's Classic Salted,1,20.0,0.0,20.0,4.46,UPI,Standard
ORD-11475,2023-02-22,CUST-1307,Ayesha Pandey,Corporate,Patna,Bihar,East,Office Supplies,Paper & Notebooks,Sundaram A4 Ruled,2,349.06,0.13,607.36,201.29,Cash,Express
ORD-11441,2023-02-23,CUST-1579,Diya Mishra,Consumer,Chennai,Tamil Nadu,South,Office Supplies,Printers,HP Smart Tank 580,10,12246.51,0.1,110218.59,3725.09,UPI,Standard
ORD-10065,2023-02-23,CUST-1043,Manish Kulkarni,Consumer,Kolkata,West Bengal,East,Electronics,Laptops,MacBook Air M2,1,147696.58,0.25,110772.44,6695.52,Debit Card,Economy
ORD-12173,2023-02-23,CUST-1488,Rajesh Yadav,Home Office,Kolkata,West Bengal,East,Electronics,Chargers & Cables,Anker PowerPort,2,431.03,0.25,646.54,237.63,Credit Card,Standard
ORD-11148,2023-02-23,CUST-1135,Kriti Kapoor,Consumer,Gurugram,Haryana,North,Clothing,Jackets,Fort Collins Puffer,4,6517.51,0.15,22159.53,4851.93,UPI,Standard
ORD-10555,2023-02-24,CUST-1585,Priya Mehta,Consumer,Coimbatore,Tamil Nadu,South,Furniture,Office Chairs,Nilkamal Leatherite,1,11119.63,0.25,8339.72,1458.07,Net Banking,Same Day
ORD-11237,2023-02-24,CUST-1571,Priya Reddy,Consumer,Bangalore,Karnataka,South,Furniture,Beds,Pepperfry Trundle Bed,3,41342.3,0.0,124026.9,11531.37,Credit Card,Express
ORD-10068,2023-02-24,CUST-1011,Dev Deshmukh,Consumer,Jaipur,Rajasthan,North,Electronics,Headphones,OnePlus Buds Z2,3,4149.8,0.0,12449.4,4104.72,Cash,Same Day
ORD-11133,2023-02-24,CUST-1276,Amit Sinha,Consumer,Nagpur,Maharashtra,West,Clothing,Jeans,Levi's 511 Slim,4,4926.76,0.05,18721.69,7855.7,UPI,Economy
ORD-11847,2023-02-25,CUST-1314,Varun Kumar,Corporate,Hyderabad,Telangana,South,Electronics,Headphones,boAt Rockerz 450,1,8066.21,0.28,5807.67,729.54,Credit Card,Same Day
ORD-10956,2023-02-25,CUST-1091,Rahul Deshmukh,Home Office,Bangalore,Karnataka,South,Office Supplies,Printers,Epson L3250,5,5861.81,0.0,29309.05,2974.19,UPI,Standard
ORD-12476,2023-02-26,CUST-1187,Meera Kapoor,Consumer,Lucknow,Uttar Pradesh,North,Office Supplies,Printers,Brother DCP-T420W,5,19910.1,0.25,74662.88,4949.64,UPI,Standard
ORD-10542,2023-02-26,CUST-1098,Nikhil Patil,Corporate,Bangalore,Karnataka,South,Clothing,Ethnic Wear,W Palazzo Set,1,999.0,0.08,919.08,285.24,UPI,Standard
ORD-12245,2023-02-27,CUST-1121,Chirag Gupta,Corporate,Hyderabad,Telangana,South,Electronics,Smartwatches,Fire-Boltt Phoenix,2,6545.46,0.03,12698.19,2018.96,UPI,Express
ORD-11952,2023-02-27,CUST-1521,Mohit Sinha,Consumer,Surat,Gujarat,West,Food & Beverages,Snacks & Chips,Bingo Mad Angles,2,100.24,0.0,200.48,57.92,Credit Card,Express
ORD-10143,2023-02-27,CUST-1108,Priya Joshi,Consumer,Chennai,Tamil Nadu,South,Food & Beverages,Dry Fruits & Nuts,Nutraj Cashews 250g,5,1777.82,0.1,8000.19,729.28,Cash,Express
ORD-10484,2023-02-28,CUST-1352,Ayesha Chopra,Home Office,Bangalore,Karnataka,South,Office Supplies,Pens & Stationery,Parker Classic Gold,3,167.21,0.15,426.39,201.26,Cash,Economy
ORD-10773,2023-02-28,CUST-1077,Bhavya Patel,Corporate,Bhubaneswar,Odisha,East,Electronics,Chargers & Cables,Mi 33W SonicCharge,1,1138.41,0.18,933.5,441.65,UPI,Express
ORD-10398,2023-03-01,CUST-1224,Rishi Iyer,Home Office,Bangalore,Karnataka,South,Electronics,Chargers & Cables,Amazon Basics USB-C Cable,4,1433.76,0.3,4014.53,922.08,Cash,Standard
ORD-11281,2023-03-01,CUST-1514,Isha Singh,Consumer,Lucknow,Uttar Pradesh,North,Clothing,T-Shirts,U.S. Polo Assn. Crew,2,315.26,0.1,567.47,241.15,Cash,Same Day
ORD-10632,2023-03-02,CUST-1562,Pankaj Sinha,Corporate,Bangalore,Karnataka,South,Electronics,Laptops,HP Pavilion 15,2,25999.0,0.33,34838.66,1307.29,Debit Card,Standard
ORD-10416,2023-03-02,CUST-1271,Zara Malhotra,Consumer,Mumbai,Maharashtra,West,Clothing,Ethnic Wear,Biba Anarkali Suit,3,2515.73,0.0,7547.19,3200.54,Credit Card,Express
ORD-11246,2023-03-02,CUST-1303,Vivek Sinha,Consumer,Bhubaneswar,Odisha,East,Furniture,Dining Tables,Nilkamal Shahenshah 4-Seater,2,20176.04,0.0,40352.08,8665.2,Credit Card,Standard
ORD-10596,2023-03-03,CUST-1228,Tushar Menon,Consumer,Gurugram,Haryana,North,Furniture,Dining Tables,Home Centre Montoya,1,27250.23,0.0,27250.23,3351.21,UPI,Standard
ORD-10720,2023-03-03,CUST-1428,Mohit Iyer,Home Office,Bangalore,Karnataka,South,Office Supplies,Storage & Organizers,Tupperware Store-All,6,1421.84,0.3,5971.73,1227.66,Debit Card,Standard
ORD-12279,2023-03-03,CUST-1178,Aditi Chopra,Consumer,Delhi,Delhi,North,Clothing,Formal Shirts,Peter England Classic,3,2185.91,0.2,5246.18,1386.59,Debit Card,Same Day
ORD-10459,2023-03-03,CUST-1041,Amit Joshi,Consumer,Kolkata,West Bengal,East,Electronics,Laptops,HP Pavilion 15,1,54092.1,0.05,51387.5,4651.74,Credit Card,Express
ORD-11353,2023-03-04,CUST-1204,Mohit Tiwari,Consumer,Mumbai,Maharashtra,West,Clothing,Ethnic Wear,Biba Anarkali Suit,4,2931.09,0.1,10551.92,1898.46,UPI,Same Day
ORD-10855,2023-03-04,CUST-1225,Aditi Agarwal,Consumer,Jaipur,Rajasthan,North,Office Supplies,Ink & Toner,HP 802 Black Cartridge,2,806.13,0.2,1289.81,359.95,Cash,Standard
ORD-11955,2023-03-04,CUST-1100,Ishaan Mishra,Consumer,Visakhapatnam,Andhra Pradesh,South,Furniture,Office Chairs,HOF Ito Mesh Chair,1,10315.42,0.0,10315.42,1224.34,Cash,Express
ORD-10727,2023-03-05,CUST-1008,Yash Malhotra,Consumer,Kolkata,West Bengal,East,Office Supplies,Printers,Canon Pixma G3060,4,14440.38,0.0,57761.52,8072.07,Cash,Express
ORD-12420,2023-03-05,CUST-1586,Priya Patel,Corporate,Bangalore,Karnataka,South,Electronics,Headphones,Noise Buds VS104,2,4173.7,0.08,7679.61,1074.57,Debit Card,Standard
ORD-10161,2023-03-06,CUST-1163,Uma Singh,Consumer,Hyderabad,Telangana,South,Clothing,Jeans,Lee Cooper Skinny,1,3376.25,0.05,3207.44,739.14,UPI,Same Day
ORD-11215,2023-03-06,CUST-1536,Harsh Nair,Home Office,Jaipur,Rajasthan,North,Electronics,Smartphones,OnePlus Nord CE3,2,32102.33,0.15,54573.96,2326.22,Net Banking,Economy
ORD-10210,2023-03-06,CUST-1063,Rohit Tiwari,Corporate,Ahmedabad,Gujarat,West,Office Supplies,Pens & Stationery,Faber-Castell Kit,2,349.02,0.08,642.2,315.99,Debit Card,Standard
ORD-10825,2023-03-07,CUST-1324,Rishi Saxena,Consumer,Kochi,Kerala,South,Food & Beverages,Snacks & Chips,Too Yumm Multigrain,8,81.71,0.15,555.63,119.07,Credit Card,Express
ORD-10691,2023-03-07,CUST-1192,Ishaan Deshmukh,Home Office,Delhi,Delhi,North,Office Supplies,Pens & Stationery,Cello Pinpoint Blue,3,69.96,0.0,209.88,122.96,Credit Card,Standard
ORD-10451,2023-03-08,CUST-1299,Rishi Mishra,Consumer,Delhi,Delhi,North,Electronics,Smartwatches,Samsung Galaxy Watch 5,1,4559.12,0.05,4331.16,779.91,Credit Card,Standard
ORD-12497,2023-03-08,CUST-1347,Bhavya Singh,Consumer,Bhubaneswar,Odisha,East,Furniture,Beds,Wakefit Orthopaedic Bed,3,16371.9,0.0,49115.7,8057.27,UPI,Economy
ORD-12202,2023-03-09,CUST-1046,Kunal Pillai,Home Office,Bangalore,Karnataka,South,Electronics,Chargers & Cables,Belkin BoostCharge,1,893.82,0.2,715.06,302.58,Cash,Same Day
ORD-10217,2023-03-10,CUST-1078,Tanvi Pillai,Corporate,Pune,Maharashtra,West,Office Supplies,Paper & Notebooks,Sundaram A4 Ruled,10,675.12,0.33,4523.3,1886.43,UPI,Same Day
ORD-11987,2023-03-10,CUST-1399,Priya Menon,Corporate,Hyderabad,Telangana,South,Food & Beverages,Dry Fruits & Nuts,True Elements Trail Mix,2,856.9,0.13,1491.01,367.34,Debit Card,Economy
ORD-10996,2023-03-10,CUST-1572,Gaurav Agarwal,Corporate,Jaipur,Rajasthan,North,Furniture,Office Chairs,Featherlite Optima,1,9669.51,0.03,9379.42,1121.93,UPI,Standard
ORD-10610,2023-03-11,CUST-1426,Zara Nair,Consumer,Lucknow,Uttar Pradesh,North,Office Supplies,Ink & Toner,Epson T664 Refill Bottle,1,2309.06,0.3,1616.34,340.21,Cash,Express
ORD-12089,2023-03-11,CUST-1202,Harsh Shah,Consumer,Bangalore,Karnataka,South,Clothing,T-Shirts,H&M Basic Tee,1,795.86,0.0,795.86,362.02,Credit Card,Express
ORD-11686,2023-03-11,CUST-1482,Ritika Mishra,Consumer,Bangalore,Karnataka,South,Electronics,Headphones,Sony WH-1000XM5,1,1328.57,0.15,1129.28,271.58,Net Banking,Standard
ORD-12130,2023-03-11,CUST-1377,Neha Menon,Home Office,Jaipur,Rajasthan,North,Electronics,Chargers & Cables,Mi 33W SonicCharge,1,199.0,0.05,189.05,61.58,UPI,Economy
ORD-12356,2023-03-11,CUST-1292,Vivek Pandey,Corporate,Chennai,Tamil Nadu,South,Office Supplies,Storage & Organizers,Cello Novelty Big Drawer,3,2423.1,0.03,7051.22,2632.44,UPI,Economy
ORD-11135,2023-03-12,CUST-1208,Tushar Shah,Consumer,Hyderabad,Telangana,South,Furniture,Beds,Sleepyhead Original,1,43656.7,0.05,41473.86,4603.69,Credit Card,Express
ORD-12316,2023-03-12,CUST-1548,Kunal Joshi,Consumer,Delhi,Delhi,North,Electronics,Chargers & Cables,Mi 33W SonicCharge,1,504.93,0.15,429.19,141.09,UPI,Express
ORD-11365,2023-03-12,CUST-1060,Aditi Sharma,Consumer,Nagpur,Maharashtra,West,Clothing,T-Shirts,Allen Solly Polo,2,649.33,0.3,909.06,181.37,Debit Card,Standard
ORD-10850,2023-03-12,CUST-1586,Priya Patel,Corporate,Bangalore,Karnataka,South,Food & Beverages,Dry Fruits & Nuts,Nutraj Cashews 250g,5,249.25,0.18,1021.92,121.24,UPI,Standard
ORD-10141,2023-03-13,CUST-1005,Aditya Mehta,Corporate,Mumbai,Maharashtra,West,Clothing,Formal Shirts,Peter England Classic,1,1102.29,0.03,1069.22,380.39,Cash,Same Day
ORD-11884,2023-03-14,CUST-1351,Yash Bhat,Corporate,Pune,Maharashtra,West,Food & Beverages,Tea & Coffee,Bru Instant Coffee,2,1999.0,0.03,3878.06,1373.01,UPI,Express
ORD-10423,2023-03-15,CUST-1496,Nikhil Gupta,Consumer,Chennai,Tamil Nadu,South,Electronics,Tablets,OnePlus Pad Go,2,11435.04,0.0,22870.08,2879.76,Debit Card,Express
ORD-10058,2023-03-15,CUST-1455,Tanvi Sinha,Consumer,Bhubaneswar,Odisha,East,Furniture,Beds,Sleepyhead Original,2,35161.99,0.2,56259.18,4855.17,Credit Card,Standard
ORD-10897,2023-03-15,CUST-1466,Ayesha Menon,Home Office,Bangalore,Karnataka,South,Clothing,Formal Shirts,Van Heusen Slim Fit,5,1109.81,0.0,5549.05,1911.14,Credit Card,Express
ORD-10885,2023-03-15,CUST-1042,Kunal Sharma,Consumer,Hyderabad,Telangana,South,Electronics,Headphones,Sony WH-1000XM5,2,2356.24,0.05,4476.86,887.79,Debit Card,Standard
ORD-10213,2023-03-16,CUST-1167,Harsh Kapoor,Consumer,Mumbai,Maharashtra,West,Electronics,Smartwatches,boAt Storm Call,1,6421.48,0.0,6421.48,1504.59,Credit Card,Standard
ORD-10041,2023-03-16,CUST-1117,Simran Mehta,Consumer,Delhi,Delhi,North,Office Supplies,Printers,Canon Pixma G3060,2,13844.0,0.05,26303.6,1295.7,Cash,Standard
ORD-10405,2023-03-16,CUST-1567,Rishi Yadav,Home Office,Mumbai,Maharashtra,West,Food & Beverages,Dry Fruits & Nuts,Nutraj Cashews 250g,2,199.0,0.0,398.0,98.99,UPI,Standard
ORD-11217,2023-03-16,CUST-1241,Mohit Kulkarni,Corporate,Delhi,Delhi,North,Electronics,Laptops,Acer Aspire 5,4,102713.65,0.03,398528.96,49127.36,Credit Card,Same Day
ORD-10166,2023-03-17,CUST-1224,Rishi Iyer,Home Office,Bangalore,Karnataka,South,Clothing,Formal Shirts,Van Heusen Slim Fit,2,1409.87,0.25,2114.8,733.49,UPI,Express
ORD-12003,2023-03-17,CUST-1315,Tushar Kulkarni,Home Office,Delhi,Delhi,North,Clothing,Ethnic Wear,FabIndia Cotton Kurta,1,3107.35,0.1,2796.62,992.91,Credit Card,Same Day
ORD-10302,2023-03-17,CUST-1084,Aditi Deshmukh,Corporate,Lucknow,Uttar Pradesh,North,Electronics,Chargers & Cables,Anker PowerPort,3,1139.78,0.08,3145.79,764.83,UPI,Express
ORD-10507,2023-03-18,CUST-1220,Pooja Sharma,Corporate,Kolkata,West Bengal,East,Food & Beverages,Dry Fruits & Nuts,True Elements Trail Mix,8,1371.23,0.08,10092.25,2328.1,UPI,Standard
ORD-10667,2023-03-18,CUST-1275,Ananya Sharma,Consumer,Mumbai,Maharashtra,West,Furniture,Desks,Nilkamal Aries Workstation,1,10893.12,0.15,9259.15,1006.91,UPI,Standard
ORD-11221,2023-03-18,CUST-1116,Ishaan Patel,Home Office,Jaipur,Rajasthan,North,Furniture,Desks,Wakefit Orion Study Table,2,14212.56,0.1,25582.61,3877.17,Credit Card,Standard
ORD-11009,2023-03-18,CUST-1439,Kriti Rao,Consumer,Hyderabad,Telangana,South,Electronics,Tablets,Apple iPad 10th Gen,1,21508.23,0.2,17206.58,822.02,Credit Card,Standard
ORD-11744,2023-03-18,CUST-1411,Mohit Kapoor,Corporate,Lucknow,Uttar Pradesh,North,Clothing,Ethnic Wear,Manyavar Kurta Set,3,2866.2,0.03,8340.64,3519.73,UPI,Standard
ORD-10045,2023-03-18,CUST-1499,Kunal Das,Consumer,Delhi,Delhi,North,Electronics,Chargers & Cables,Portronics Adaptor,5,607.24,0.05,2884.39,1138.4,UPI,Standard
ORD-10580,2023-03-18,CUST-1411,Mohit Kapoor,Corporate,Lucknow,Uttar Pradesh,North,Electronics,Smartphones,Samsung Galaxy M34,2,24702.26,0.08,45452.16,5735.82,Cash,Express
ORD-11211,2023-03-18,CUST-1276,Amit Sinha,Consumer,Nagpur,Maharashtra,West,Food & Beverages,Beverages,Tropicana Mixed Fruit 1L,4,95.29,0.05,362.1,113.82,UPI,Same Day
ORD-11996,2023-03-19,CUST-1410,Amit Kulkarni,Consumer,Patna,Bihar,East,Food & Beverages,Dry Fruits & Nuts,Happilo Almonds 500g,4,2124.63,0.15,7223.74,670.47,Cash,Express
ORD-10672,2023-03-19,CUST-1240,Manish Das,Corporate,Kolkata,West Bengal,East,Electronics,Chargers & Cables,Mi 33W SonicCharge,1,897.22,0.03,870.3,442.29,Debit Card,Standard
ORD-12311,2023-03-20,CUST-1500,Gaurav Iyer,Consumer,Ahmedabad,Gujarat,West,Clothing,Formal Shirts,Raymond Linen Shirt,1,3049.92,0.1,2744.93,997.27,UPI,Express
ORD-12395,2023-03-20,CUST-1338,Ananya Menon,Consumer,Mumbai,Maharashtra,West,Clothing,Formal Shirts,Peter England Classic,1,834.12,0.05,792.41,204.53,Cash,Standard
ORD-10340,2023-03-20,CUST-1152,Neha Das,Corporate,Lucknow,Uttar Pradesh,North,Electronics,Smartphones,OnePlus Nord CE3,1,29296.08,0.23,22557.98,1360.21,Credit Card,Express
ORD-11188,2023-03-21,CUST-1563,Aarav Verma,Consumer,Bangalore,Karnataka,South,Electronics,Tablets,Realme Pad Mini,1,11898.97,0.0,11898.97,1099.16,Credit Card,Express
ORD-10517,2023-03-21,CUST-1251,Simran Mehta,Home Office,Delhi,Delhi,North,Office Supplies,Storage & Organizers,Cello Novelty Big Drawer,4,867.4,0.05,3296.12,804.33,Debit Card,Same Day
ORD-11412,2023-03-21,CUST-1398,Deepika Chopra,Home Office,Delhi,Delhi,North,Electronics,Smartphones,OnePlus Nord CE3,1,38950.61,0.0,38950.61,6437.78,Credit Card,Same Day
ORD-11357,2023-03-22,CUST-1535,Meera Tiwari,Home Office,Bangalore,Karnataka,South,Electronics,Headphones,OnePlus Buds Z2,3,1211.28,0.05,3452.15,892.75,Credit Card,Economy
ORD-11866,2023-03-22,CUST-1540,Neha Saxena,Consumer,Ahmedabad,Gujarat,West,Electronics,Headphones,JBL Tune 510BT,1,2977.35,0.0,2977.35,727.41,UPI,Standard
ORD-12378,2023-03-22,CUST-1308,Arjun Yadav,Consumer,Mumbai,Maharashtra,West,Electronics,Chargers & Cables,Portronics Adaptor,4,2211.64,0.0,8846.56,2905.89,Net Banking,Standard
ORD-10432,2023-03-23,CUST-1272,Varun Rao,Corporate,Mumbai,Maharashtra,West,Food & Beverages,Tea & Coffee,Organic India Tulsi Green,3,395.85,0.08,1092.55,230.7,UPI,Standard
ORD-11795,2023-03-23,CUST-1030,Sanjay Pandey,Corporate,Kolkata,West Bengal,East,Office Supplies,Pens & Stationery,Faber-Castell Kit,1,81.5,0.23,62.76,35.16,Debit Card,Same Day
ORD-11487,2023-03-24,CUST-1582,Diya Das,Consumer,Pune,Maharashtra,West,Electronics,Smartwatches,Samsung Galaxy Watch 5,3,1999.0,0.05,5697.15,1341.24,Credit Card,Same Day
ORD-11123,2023-03-24,CUST-1333,Mohit Chatterjee,Consumer,Gurugram,Haryana,North,Clothing,Jeans,Wrangler Bootcut,4,2143.46,0.05,8145.15,2797.6,Cash,Economy
ORD-10235,2023-03-24,CUST-1573,Sneha Shah,Consumer,Mumbai,Maharashtra,West,Clothing,Formal Shirts,Louis Philippe Checked,3,1222.15,0.15,3116.48,980.54,Cash,Standard
ORD-11988,2023-03-24,CUST-1002,Gaurav Yadav,Consumer,Delhi,Delhi,North,Office Supplies,Storage & Organizers,Nilkamal Chester 24,4,1225.22,0.1,4410.79,1379.58,UPI,Standard
ORD-12066,2023-03-25,CUST-1354,Ishaan Iyer,Corporate,Jaipur,Rajasthan,North,Office Supplies,Ink & Toner,HP 678 Tri-Color,2,1326.99,0.28,1910.87,440.97,Cash,Same Day
ORD-10719,2023-03-25,CUST-1295,Vivek Gupta,Consumer,Nagpur,Maharashtra,West,Clothing,T-Shirts,Allen Solly Polo,5,299.0,0.0,1495.0,647.2,Credit Card,Standard
ORD-11292,2023-03-25,CUST-1015,Rajesh Gupta,Consumer,Bhubaneswar,Odisha,East,Office Supplies,Ink & Toner,HP 802 Black Cartridge,3,1140.59,0.0,3421.77,632.39,Credit Card,Same Day
ORD-12398,2023-03-25,CUST-1529,Neha Banerjee,Consumer,Coimbatore,Tamil Nadu,South,Clothing,Formal Shirts,Arrow Regular Fit,1,2566.53,0.1,2309.88,670.87,Net Banking,Standard
ORD-10781,2023-03-26,CUST-1570,Rohit Patel,Consumer,Bhubaneswar,Odisha,East,Furniture,Desks,Featherlite Amaze,1,16185.53,0.0,16185.53,2821.46,UPI,Express
ORD-10256,2023-03-26,CUST-1131,Vikram Sinha,Consumer,Kolkata,West Bengal,East,Furniture,Bookshelves,DeckUp Meritus,1,9211.26,0.05,8750.7,1600.97,UPI,Standard
ORD-11432,2023-03-26,CUST-1044,Pankaj Agarwal,Consumer,Guwahati,Assam,East,Clothing,T-Shirts,Allen Solly Polo,4,1105.39,0.15,3758.33,1682.82,Credit Card,Express
ORD-11738,2023-03-26,CUST-1299,Rishi Mishra,Consumer,Delhi,Delhi,North,Clothing,Ethnic Wear,W Palazzo Set,4,999.0,0.15,3396.6,731.37,Debit Card,Express
ORD-10558,2023-03-27,CUST-1423,Ishaan Pillai,Home Office,Lucknow,Uttar Pradesh,North,Furniture,Beds,Nilkamal Imperial Queen,2,35083.98,0.2,56134.37,1552.9,UPI,Standard
ORD-10912,2023-03-27,CUST-1191,Rahul Mishra,Corporate,Kolkata,West Bengal,East,Furniture,Desks,Nilkamal Aries Workstation,1,15062.43,0.03,14610.56,1119.21,UPI,Standard
ORD-11074,2023-03-27,CUST-1318,Nandini Pandey,Corporate,Ahmedabad,Gujarat,West,Furniture,Beds,Wakefit Orthopaedic Bed,1,21271.85,0.23,16379.32,1281.76,Debit Card,Express
ORD-11631,2023-03-27,CUST-1512,Aditi Kumar,Corporate,Gurugram,Haryana,North,Food & Beverages,Health Supplements,Ensure Nutritional Drink,3,3993.57,0.03,11621.29,2593.0,UPI,Express
